timestamp,160m,80m,60m,40m,30m,20m,17m,15m,12m,10m,6m,sfi,ssn,k_index,a_index,bz,sw_speed,sw_density,xray
2026-04-29T14:21:50.495654+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:22:23.723210+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:22:56.065854+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:23:29.446839+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:24:02.281466+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:24:34.669608+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:25:07.671287+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:25:40.345477+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:26:13.369606+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:26:46.729618+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:27:20.239398+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:27:53.507255+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:28:26.693310+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:29:00.285309+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:29:33.428033+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:30:06.873675+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:30:39.987676+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:31:13.157013+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:31:45.552617+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:32:18.769876+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:32:51.839564+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:33:25.363987+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:33:58.830338+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:34:31.722065+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:35:04.754078+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:35:37.797617+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:36:10.105595+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:36:43.270118+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:37:15.588030+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:37:47.990627+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:38:20.885195+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:38:53.364457+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:39:26.366964+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:39:59.679728+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:40:32.013084+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:41:05.738349+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:41:37.996234+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:42:11.020139+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:42:44.097603+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:43:16.582511+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:43:49.397412+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:44:22.091117+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:44:54.942574+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:45:26.876007+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:45:59.009480+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:46:31.138336+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T14:47:03.333992+00:00,28,35,42,49,61,77,93,94,78,66,0,149.0,123.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:21:37.035643+00:00,28,34,42,48,60,76,92,96,80,68,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:27:18.528519+00:00,28,34,42,48,60,76,92,96,80,68,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:41:32.614014+00:00,28,34,42,48,60,76,92,96,80,68,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:42:10.729424+00:00,28,34,42,48,60,76,92,96,80,68,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:42:48.660870+00:00,28,34,42,48,60,76,92,96,80,68,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:43:26.551318+00:00,28,34,42,48,60,76,92,96,80,68,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:44:05.754647+00:00,28,34,42,48,60,76,92,96,80,68,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:44:43.629759+00:00,28,34,42,48,60,76,92,96,80,68,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:45:29.139699+00:00,28,34,42,48,60,76,92,96,80,68,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:10.972198+00:00,28,34,42,48,60,76,92,96,80,68,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:14.062891+00:00,28,34,42,48,60,76,92,96,80,68,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:17.744828+00:00,28,34,42,48,60,76,92,96,80,68,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:22.163477+00:00,24,31,38,45,58,73,90,97,82,69,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:24.879620+00:00,28,34,42,48,60,76,92,96,80,68,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:27.129608+00:00,5,11,17,23,28,48,69,84,94,78,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:29.677415+00:00,11,23,26,33,47,65,83,96,86,72,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:35.254533+00:00,24,31,38,45,58,73,90,97,82,69,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:38.566895+00:00,11,23,26,33,47,65,83,96,86,72,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:42.504701+00:00,13,25,28,35,49,66,84,97,85,72,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:45.772162+00:00,11,23,26,33,47,65,83,96,86,72,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:49.097924+00:00,23,29,37,44,56,72,89,98,82,69,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:53.879132+00:00,26,29,36,43,56,72,89,98,82,70,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:46:56.786929+00:00,24,31,38,45,58,73,90,97,82,69,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-29T17:47:05.629786+00:00,15,29,30,37,51,67,85,98,85,71,0,149.0,142.0,1.0,3.0,0.0,0.0,0.0,0.0
2026-04-30T06:04:55.178213+00:00,12,23,26,34,48,66,85,99,82,68,0,143.0,142.0,2.0,4.0,0.0,0.0,0.0,0.0
2026-04-30T06:29:04.545515+00:00,12,23,26,34,48,66,85,99,82,68,0,143.0,142.0,2.0,4.0,0.0,0.0,0.0,0.0
2026-04-30T06:35:45.983631+00:00,12,23,26,34,48,66,85,99,82,68,0,143.0,142.0,2.0,4.0,0.0,0.0,0.0,0.0
2026-04-30T07:21:03.803625+00:00,12,23,26,34,48,66,85,99,82,68,0,143.0,142.0,2.0,4.0,0.0,0.0,0.0,0.0
2026-04-30T07:28:51.006195+00:00,12,23,26,34,48,66,85,99,82,68,0,143.0,142.0,2.0,4.0,0.0,0.0,0.0,0.0
2026-04-30T14:21:39.231274+00:00,15,29,30,37,51,68,86,99,83,69,0,143.0,160.0,1.0,4.0,0.0,0.0,0.0,0.0
2026-05-02T07:14:54.683657+00:00,15,29,30,37,51,68,85,98,84,70,0,145.0,158.0,1.0,14.0,0.0,0.0,0.0,0.0
2026-05-02T07:22:15.631865+00:00,15,29,30,37,51,68,85,98,84,70,0,145.0,158.0,1.0,14.0,0.0,0.0,0.0,0.0
2026-05-02T07:32:19.639631+00:00,15,29,30,37,51,68,85,98,84,70,0,145.0,158.0,1.0,14.0,0.0,0.0,0.0,0.0
2026-05-02T07:35:44.317575+00:00,15,29,30,37,51,68,85,98,84,70,0,145.0,158.0,1.0,14.0,0.0,0.0,0.0,0.0
2026-05-02T07:37:23.527205+00:00,15,29,30,37,51,68,85,98,84,70,0,145.0,158.0,1.0,14.0,0.0,0.0,0.0,0.0
2026-05-06T11:33:09.537838+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,107.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T11:39:54.783676+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,107.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T11:42:31.369890+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,107.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T11:44:17.616426+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,107.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T11:49:19.012866+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,107.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T11:50:09.290197+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,107.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T11:50:44.741701+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,107.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T11:51:38.980908+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,107.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T11:52:43.429314+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,107.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T11:57:57.313273+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,107.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:01:14.664660+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,103.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:02:45.888912+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,103.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:03:18.732830+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,103.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:06:27.540653+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,103.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:08:26.228872+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,103.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:09:46.625766+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,103.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:10:09.874797+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,103.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:11:38.340218+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,103.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:13:27.838768+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,103.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:16:49.453345+00:00,19,26,36,44,60,80,98,83,63,47,0,128.0,103.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:35:33.966113+00:00,15,29,32,41,57,78,99,84,63,47,0,128.0,103.0,1.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:44:48.377234+00:00,15,29,32,41,57,78,99,84,63,47,0,128.0,103.0,1.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:52:43.625209+00:00,15,29,32,41,57,78,99,84,63,47,0,128.0,103.0,1.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:55:07.693631+00:00,15,29,32,41,57,78,99,84,63,47,0,128.0,103.0,1.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:55:45.710905+00:00,15,29,32,41,57,78,99,84,63,47,0,128.0,103.0,1.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:56:23.699854+00:00,15,29,32,41,57,78,99,84,63,47,0,128.0,103.0,1.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:57:01.661801+00:00,15,29,32,41,57,78,99,84,63,47,0,128.0,103.0,1.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:57:40.831652+00:00,15,29,32,41,57,78,99,84,63,47,0,128.0,103.0,1.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:58:19.033540+00:00,15,29,32,41,57,78,99,84,63,47,0,128.0,103.0,1.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:58:57.211225+00:00,15,29,32,41,57,78,99,84,63,47,0,128.0,103.0,1.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T12:59:35.438804+00:00,15,29,32,41,57,78,99,84,63,47,0,128.0,103.0,1.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T17:56:39.482970+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T17:57:17.676611+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T17:57:55.616921+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:06:39.737415+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:07:17.890158+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:07:55.830713+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:08:33.859810+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:09:12.443208+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:09:50.349540+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:10:27.418847+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:11:04.652128+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:11:44.334006+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:12:21.698505+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:12:59.004893+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:13:23.647843+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:14:03.004520+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:14:40.925102+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:15:18.832811+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:15:53.347665+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:16:32.352076+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:17:10.559412+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:17:57.101119+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:18:36.535534+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:20:18.490030+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:20:57.033080+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:21:35.228985+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:21:49.419727+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:26:06.089735+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:26:44.695294+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:27:22.689478+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:31:52.118363+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:33:00.356254+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:35:49.345619+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:36:27.465987+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:40:35.134532+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:43:01.374914+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:43:39.612296+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:43:55.989377+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:46:40.711756+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:47:12.959596+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:50:39.201349+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:51:11.494734+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:51:44.221001+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:54:58.721903+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:55:31.015316+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:58:03.789298+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:58:36.314351+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T18:59:59.516604+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:03:42.370340+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:04:14.555040+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:04:46.894771+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:08:46.098843+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:09:18.438163+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:09:50.466624+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:10:22.492318+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:10:55.442780+00:00,19,26,36,44,60,80,99,84,64,48,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:12:36.103516+00:00,29,44,61,76,96,60,0,0,0,0,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:13:09.808067+00:00,29,44,61,76,96,60,0,0,0,0,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:13:41.852764+00:00,29,44,61,76,96,60,0,0,0,0,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:20:10.479689+00:00,29,44,61,76,96,60,0,0,0,0,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:23:38.974116+00:00,29,44,61,76,96,60,0,0,0,0,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:24:11.320264+00:00,29,44,61,76,96,60,0,0,0,0,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:24:43.532130+00:00,29,44,61,76,96,60,0,0,0,0,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:25:15.662354+00:00,29,44,61,76,96,60,0,0,0,0,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-06T19:25:48.878673+00:00,29,44,61,76,96,60,0,0,0,0,0,128.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-05-07T05:50:04.872109+00:00,19,26,37,46,63,84,93,77,55,38,0,120.0,105.0,0.0,3.0,0.0,0.0,0.0,0.0
2026-05-07T05:50:37.219140+00:00,19,26,37,46,63,84,93,77,55,38,0,120.0,105.0,0.0,3.0,0.0,0.0,0.0,0.0
2026-05-07T05:51:09.521999+00:00,19,26,37,46,63,84,93,77,55,38,0,120.0,105.0,0.0,3.0,0.0,0.0,0.0,0.0
2026-05-07T05:51:41.767436+00:00,19,26,37,46,63,84,93,77,55,38,0,120.0,105.0,0.0,3.0,0.0,0.0,0.0,0.0
2026-05-07T05:52:14.832073+00:00,19,26,37,46,63,84,93,77,55,38,0,120.0,105.0,0.0,3.0,0.0,0.0,0.0,0.0
2026-05-07T05:52:47.108050+00:00,19,26,37,46,63,84,93,77,55,38,0,120.0,105.0,0.0,3.0,0.0,0.0,0.0,0.0
2026-05-07T05:53:19.371467+00:00,19,26,37,46,63,84,93,77,55,38,0,120.0,105.0,0.0,3.0,0.0,0.0,0.0,0.0
2026-05-07T05:53:51.354888+00:00,19,26,37,46,63,84,93,77,55,38,0,120.0,105.0,0.0,3.0,0.0,0.0,0.0,0.0
2026-05-07T05:54:24.535413+00:00,19,26,37,46,63,84,93,77,55,38,0,120.0,105.0,0.0,3.0,0.0,0.0,0.0,0.0
2026-05-07T05:54:56.749960+00:00,19,26,37,46,63,84,93,77,55,38,0,120.0,105.0,0.0,3.0,0.0,0.0,0.0,0.0
